window_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23
518,-0.76008403,-0.57626337,3.795822,12.0,0.4645336,-0.2584375,0.9310345,10.0,0.074074075,7.0,0.2497831,4.0,0.33333334,-0.6,0.36666667,0.6741366,5.0,1.6460615,0.0,0.0,0.19634955,0.6439677,-0.019830784,0.6222688
519,-0.14583114,-0.323259,3.7547896,11.0,0.53615767,-0.12368955,0.9310345,9.0,0.074074075,6.0,0.30820265,5.0,0.375,-0.6333333,0.33333334,0.7500611,5.0,1.6767564,0.0,0.0,0.19634955,0.7051561,-0.09790369,0.5602659
520,-0.10224199,-0.2828145,3.4774148,13.0,0.48911938,-0.10551172,0.9310345,8.0,0.074074075,6.0,0.29671496,5.0,0.125,-0.6666667,0.3,0.7437453,5.0,1.9986618,0.0,0.0,0.19634955,0.71283907,-0.12332278,0.550509
521,-0.034301586,-0.21315974,3.1517403,12.0,0.41808662,-0.12532143,0.9310345,7.0,0.074074075,6.0,0.30004463,4.0,0.125,-0.73333335,0.33333334,0.69313246,5.0,2.011379,0.0,0.0,0.3926991,0.67411995,-0.16054358,0.5557856
522,-0.0016408756,-0.18131416,2.9622917,6.0,0.40162075,-0.13000825,0.9310345,6.0,0.074074075,6.0,0.2956736,4.0,0.125,-0.76666665,0.33333334,0.65725887,5.0,2.0411394,0.0,0.0,0.3926991,0.63649243,-0.17870007,0.55326414
523,0.04600647,-0.14057542,2.5954196,5.0,0.3108385,-0.15119012,0.9310345,5.0,0.074074075,6.0,0.273417,4.0,0.11111111,-0.8333333,0.26666668,0.5930341,5.0,2.0865557,0.0,0.0,0.3926991,0.67455155,-0.20411916,0.53277826
524,0.14496762,-0.058544654,2.1272826,4.0,0.23888184,-0.21012723,0.9310345,4.0,0.034013607,6.0,0.2329148,3.0,0.25,-0.8666667,0.23333333,0.48082852,4.0,2.1454587,0.0,0.0,0.5890486,0.73647404,-0.25041822,0.48845595
525,0.2011485,-0.02346735,1.4164686,4.0,0.1439101,-0.36446026,0.9310345,3.0,0.008230452,6.0,0.17085664,2.0,0.33333334,-0.9,0.23333333,0.34674856,4.0,2.1454587,0.0,0.0,0.7853982,0.7806471,-0.31033462,0.40618846
526,0.31387755,0.04175433,0.81495625,4.0,0.0376861,-0.77532065,0.9310345,4.0,0.020576132,6.0,0.16733135,1.0,0.33333334,-0.9,0.16666667,0.22492366,4.0,2.136746,0.0,0.0,0.9817477,0.8134118,-0.36026496,0.31525946
527,0.35322917,0.13585736,0.6227039,1.0,0.30051544,-0.450408,0.9310345,5.0,0.005945303,6.0,0.07912812,4.0,1.0,-0.1,0.13333334,0.1020462,4.0,2.1274157,0.0,0.0,1.1780972,1.1852008,-0.41110313,0.20046562
528,0.5416432,0.36700124,0.6018018,1.0,0.31996596,-0.22161056,0.9310345,6.0,0.004359889,6.0,0.066279344,1.0,1.0,0.0,0.23333333,0.05518032,4.0,2.1571758,0.0,0.0,1.5707964,1.228721,-0.43470657,0.17933804
529,0.5974056,0.08640165,0.6179384,1.0,0.3577372,-0.20875192,0.9310345,6.0,0.004359889,6.0,0.053422354,4.0,1.0,-0.11666667,0.33333334,0.06510846,4.0,2.1571758,0.0,0.0,1.5707964,1.1883605,-0.44741613,0.18387301
530,0.6118957,0.26863712,0.62067944,3.0,0.34456572,0.29011798,0.9310345,6.0,0.00554895,6.0,0.054707635,4.0,1.0,0.05,0.26666668,0.054830488,4.0,2.1454587,0.0,0.0,1.5707964,1.2285205,-0.44923177,0.18248604
531,0.5275664,0.18736003,0.6664356,3.0,0.3667612,-0.08023702,0.9310345,5.0,0.039115645,6.0,0.05679192,1.0,0.5,0.0,0.26666668,0.0816467,4.0,2.0952685,0.0,0.0,1.1780972,1.2741197,-0.43470657,0.18412323
532,-0.028538307,0.14982612,0.69054776,3.0,0.4496349,-0.0656203,0.9655172,5.0,0.023809524,6.0,0.05279943,1.0,0.5,0.13333334,0.2,0.09134785,4.0,2.0952685,0.0,0.0,1.1780972,1.2596883,-0.43016747,0.19086438
533,-0.009659465,0.17145558,0.70091414,3.0,0.46992975,-0.13845529,0.9655172,5.0,0.034013607,6.0,0.066114716,1.0,0.5,0.13333334,0.13333334,0.082499474,4.0,2.0952685,0.0,0.0,1.1780972,1.2828909,-0.43379876,0.18796572
534,0.042830028,0.22128846,0.68329567,3.0,0.4937367,-0.2632977,0.9655172,5.0,0.022108844,6.0,0.0663741,4.0,0.5,0.06666667,0.06666667,0.053558826,4.0,2.1776059,0.0,0.0,1.1780972,1.2960379,-0.44378483,0.19076386
535,0.01882397,-0.27530056,0.66139483,3.0,0.5002885,-0.04143307,1.0,5.0,0.020408163,6.0,0.07378422,4.0,0.5,0.1,0.0,0.061836272,4.0,2.0685127,0.0,0.0,1.1780972,1.2761922,-0.4392457,0.1929082
536,0.028223025,-0.14817089,0.66113454,3.0,0.5002885,0.05436078,1.0,5.0,0.020408163,6.0,0.07339958,4.0,0.5,0.033333335,0.0,0.061870195,4.0,2.0615692,0.0,0.0,1.1780972,1.2471318,-0.44106135,0.19299658
537,-0.043730635,-0.2259416,0.62010735,1.0,0.5522712,0.080104485,1.0,5.0,0.019817678,6.0,0.08126476,1.0,1.0,0.0,0.06666667,0.054735404,4.0,1.9683497,0.0,0.0,1.1780972,1.293184,-0.42744398,0.18683518
538,0.26712316,0.08162096,0.6430397,3.0,0.48407328,-0.11021944,0.9655172,5.0,0.025510205,6.0,0.0802398,1.0,0.5,0.0,0.13333334,0.06949707,4.0,2.1069856,0.0,0.0,1.1780972,1.2805208,-0.4165501,0.18352029
539,0.27275777,0.08678656,0.6507322,3.0,0.4966053,-0.09697664,0.9655172,5.0,0.0051020407,6.0,0.08002838,4.0,0.5,-0.06666667,0.06666667,0.07304257,4.0,2.0498521,0.0,0.0,1.1780972,1.272129,-0.4174579,0.18305747
540,0.66052455,-0.25687066,0.64603966,3.0,0.42139125,-0.2816799,0.9655172,5.0,0.020408163,6.0,0.07809342,4.0,0.5,-0.13333334,0.033333335,0.06541707,4.0,1.9933361,0.0,0.0,1.1780972,1.2697978,-0.42199704,0.18554391
541,0.746572,-0.1929062,0.67052764,3.0,0.38441277,-0.14651413,0.9655172,5.0,0.0051020407,7.0,0.08433458,1.0,0.5,0.1,0.0,0.096188135,4.0,2.0089922,0.0,0.0,1.1780972,1.2949619,-0.43470657,0.1811826
542,0.76102316,-0.15956938,0.6842806,3.0,0.38441277,-0.13785475,0.9655172,5.0,0.024691358,6.0,0.10795323,1.0,0.33333334,0.033333335,0.033333335,0.11748934,4.0,1.9729061,0.0,0.0,1.1780972,1.2639954,-0.44015354,0.1848995
543,0.71675426,0.53265643,0.6524034,3.0,0.368837,0.052655786,0.9655172,5.0,0.0051020407,7.0,0.10089479,1.0,0.5,-0.033333335,-0.033333335,0.092627265,4.0,2.0002794,0.0,0.0,1.1780972,1.251076,-0.4319831,0.18492025
544,0.7006883,0.51433504,0.65812683,3.0,0.40213227,-0.018166875,0.9655172,5.0,0.04526749,5.0,0.09984523,1.0,0.33333334,-0.1,-0.033333335,0.10100561,4.0,2.013766,0.0,0.0,1.1780972,1.268152,-0.42744398,0.18268217
545,0.49178398,0.6848207,0.6421877,1.0,0.20218956,0.32487452,0.9655172,5.0,0.04526749,7.0,0.109123416,5.0,0.33333334,0.1,-0.1,0.10002825,4.0,2.1244113,0.0,0.0,1.3744467,1.2569412,-0.41564226,0.1975201
546,0.2523437,0.4512248,0.7484848,4.0,0.20075181,0.2887493,0.9655172,5.0,0.020576132,7.0,0.12020392,1.0,0.33333334,0.26666668,-0.16666667,0.11877672,4.0,2.1541715,0.0,0.0,0.9817477,1.1026788,-0.40747184,0.21225668
547,0.2383317,0.43623215,0.78469515,4.0,0.29368678,0.12488106,0.9655172,5.0,0.04526749,7.0,0.12268407,1.0,0.33333334,0.26666668,-0.23333333,0.13461196,4.0,2.1658885,0.0,0.0,0.9817477,1.1005429,-0.40474838,0.21330845
548,0.22845413,0.42517856,0.83206475,4.0,0.30668724,0.5343809,0.9655172,5.0,0.037037037,7.0,0.18186809,2.0,0.33333334,0.36666667,-0.3,0.15369974,4.0,2.1361284,0.0,0.0,0.7853982,1.0581232,-0.40293273,0.21458364
549,0.1605397,0.36790353,0.9246494,5.0,0.33353385,0.14366637,0.9655172,5.0,0.008230452,7.0,0.16740786,1.0,0.33333334,0.3,-0.33333334,0.22797921,4.0,2.1069856,0.0,0.0,0.9817477,1.1054919,-0.38659188,0.20357381
550,0.18356529,0.39175522,0.9723401,5.0,0.32945427,0.6222536,0.9655172,5.0,0.049382716,7.0,0.26194128,1.0,0.33333334,0.23333333,-0.4,0.21987508,4.0,2.0889425,0.0,0.0,0.7853982,1.0775167,-0.391131,0.20276602
551,0.34979612,0.5510487,1.1328493,4.0,0.18189065,0.41710952,0.9310345,6.0,0.020576132,7.0,0.22985695,1.0,0.33333334,0.3,-0.3,0.22951907,4.0,2.0879424,0.0,0.0,0.7853982,1.1583067,-0.3793293,0.1894566
552,0.32257843,0.52181804,1.0812864,4.0,0.17533886,0.38792142,0.9310345,6.0,0.012345679,7.0,0.23311935,1.0,0.33333334,0.53333336,-0.36666667,0.24197917,4.0,2.0879424,0.0,0.0,0.7853982,1.1233361,-0.37479016,0.19137071
553,0.29530528,0.4890994,1.203034,4.0,0.1985743,0.5100825,0.9310345,6.0,0.04526749,6.0,0.21532187,2.0,0.33333334,0.5,-0.43333334,0.27412054,4.0,2.042526,0.0,0.0,0.7853982,1.130665,-0.37115887,0.19674812
554,0.30300254,0.49582237,1.0099183,4.0,0.26430005,0.07108061,0.9310345,6.0,0.024691358,6.0,0.20756462,2.0,0.33333334,0.43333334,-0.33333334,0.26225036,4.0,2.1000423,0.0,0.0,0.7853982,1.1566671,-0.37297451,0.19774227
555,0.2719308,0.46884626,1.0032046,4.0,0.27149132,0.075706884,0.9310345,6.0,0.020576132,6.0,0.20179044,1.0,0.33333334,0.36666667,-0.26666668,0.2208526,3.0,2.1093726,0.0,0.0,0.9817477,1.1846237,-0.36571193,0.19362944
556,0.28999898,0.48333165,0.95895463,4.0,0.27149132,0.036505796,0.9310345,6.0,0.037037037,6.0,0.18165682,1.0,0.33333334,0.3,-0.26666668,0.2357651,3.0,2.1000423,0.0,0.0,0.9817477,1.1890562,-0.37025103,0.19721772
557,0.18759178,0.37518358,0.7958168,3.0,0.27413455,0.80170864,0.9310345,6.0,0.03292181,6.0,0.11332054,1.0,0.33333334,0.26666668,-0.13333334,0.13073684,3.0,2.118703,0.0,0.0,0.9817477,1.2062961,-0.35118672,0.20325316
558,-0.6834531,-0.13948023,0.7860586,2.0,0.08632608,1.4893887,0.9310345,6.0,0.015306123,0.0,0.0614887,1.0,1.0,0.43333334,-0.16666667,0.10765065,3.0,2.0913296,0.0,0.0,1.1780972,1.0980392,-0.2949016,0.3254313
559,-0.39635834,-0.15288112,1.2736506,3.0,0.10403582,0.5237148,0.9310345,3.0,0.049382716,0.0,0.16675816,1.0,1.0,0.96666664,-0.16666667,0.27595958,3.0,2.0913296,0.0,0.0,0.9817477,0.9480066,-0.21501306,0.4809869
560,-0.4401481,-0.20552373,1.6100162,4.0,0.25094414,0.022569165,0.9310345,3.0,0.020576132,5.0,0.09744071,2.0,0.33333334,0.9,-0.23333333,0.37789518,3.0,2.0411394,0.0,0.0,0.5890486,0.92924345,-0.18596266,0.49913552
561,-0.47575444,-0.25176787,2.0239246,5.0,0.35447225,0.019933702,0.9310345,4.0,0.027210884,5.0,0.12621363,4.0,0.25,0.8666667,-0.3,0.47080144,3.0,2.0411394,0.0,0.0,0.5890486,0.8878652,-0.15691228,0.52284104
562,-0.47575444,-0.25176787,2.0555696,5.0,0.41593525,-0.08350171,0.9310345,5.0,0.034013607,5.0,0.14018297,3.0,0.25,0.8,-0.36666667,0.47597083,3.0,1.995723,0.0,0.0,0.5890486,0.9843789,-0.15691228,0.52284104
563,-0.51366085,-0.51366085,2.1806512,5.0,0.44813067,-0.05088837,0.9310345,6.0,0.0625,5.0,0.08488012,4.0,0.14285715,0.73333335,-0.36666667,0.5164593,3.0,1.989949,0.0,0.0,0.3926991,0.97009885,-0.13330884,0.5302085
564,-0.58491445,-0.3723681,2.0195775,4.0,0.45777753,-0.030208843,0.9310345,6.0,0.125,5.0,0.08456779,3.0,0.14285715,0.73333335,-0.33333334,0.55407125,3.0,2.0796123,0.0,0.0,0.3926991,0.94877046,-0.083378494,0.55098265
565,-0.6011504,-0.6011504,2.012333,4.0,0.48962682,-0.17969719,0.9310345,6.0,0.0625,5.0,0.09931551,3.0,0.14285715,0.6666667,-0.4,0.55324423,3.0,1.975293,0.0,0.0,0.3926991,0.9660051,-0.075208075,0.549693
566,-0.6382518,-0.42327926,2.0452378,4.0,0.483204,-0.18543309,0.9310345,6.0,0.041666668,5.0,0.095015615,3.0,0.14285715,0.6,-0.26666668,0.54257965,3.0,1.9863927,0.0,0.0,0.3926991,0.98512137,-0.05795941,0.54476434
567,-0.678736,-0.678736,1.9658175,4.0,0.45043322,-0.16210017,0.9655172,6.0,0.11111111,5.0,0.080745436,3.0,0.11111111,0.53333336,-0.33333334,0.51115465,3.0,1.9181595,0.0,0.0,0.3926991,0.9691324,-0.0316325,0.55105925
568,-0.6669274,-0.87831223,1.8671794,4.0,0.4421545,-0.32053024,0.9655172,6.0,0.0625,5.0,0.09679466,3.0,0.14285715,0.46666667,-0.3,0.49671984,3.0,2.011379,0.0,0.0,0.3926991,0.98894256,-0.036171623,0.5540102
569,-0.6669274,-0.87831223,1.7568583,4.0,0.37693235,-0.3172817,0.9655172,6.0,0.125,5.0,0.09925696,3.0,0.14285715,0.4,-0.3,0.48897594,3.0,2.0026662,0.0,0.0,0.3926991,0.99678314,-0.036171623,0.5540102
570,-0.6669274,-0.87831223,1.7136747,4.0,0.37693235,-0.32027218,0.9655172,6.0,0.125,5.0,0.09599589,3.0,0.14285715,0.33333334,-0.26666668,0.4873344,3.0,2.011379,0.0,0.0,0.3926991,1.0075235,-0.036171623,0.5540102
571,-0.66143435,-0.8721134,1.7150978,4.0,0.37693235,-0.3169695,0.9655172,6.0,0.054421768,5.0,0.11814631,3.0,0.25,0.26666668,-0.13333334,0.49786067,3.0,2.011379,0.0,0.0,0.3926991,1.0053165,-0.037987273,0.5558661
572,-0.64750695,-0.64750695,1.7220204,4.0,0.37693235,-0.33470502,0.9655172,6.0,0.027210884,5.0,0.11428319,3.0,0.25,0.2,-0.13333334,0.5066645,3.0,1.995723,0.0,0.0,0.3926991,1.0110434,-0.027093379,0.546792
573,-0.6932702,-0.89883286,1.4772689,4.0,0.30977026,-0.056291573,0.9655172,5.0,0.034013607,5.0,0.14058053,4.0,0.25,0.2,-0.2,0.4398178,3.0,1.975293,0.0,0.0,0.7853982,1.0723504,0.009219601,0.5630771
574,-0.7340526,-0.5260711,1.5154657,4.0,0.30977026,-0.13799863,0.9655172,5.0,0.020408163,5.0,0.13565761,2.0,0.25,0.13333334,-0.23333333,0.4571559,3.0,2.028422,0.0,0.0,0.7853982,1.0840462,0.027376091,0.55652833
575,-0.7093648,-0.50287163,1.446867,4.0,0.2921187,-0.15136372,0.9655172,5.0,0.034013607,5.0,0.13367318,4.0,0.25,0.06666667,-0.26666668,0.44629556,3.0,2.013766,0.0,0.0,0.7853982,1.091482,0.016482197,0.5605398
576,-0.69551814,-0.48928893,1.4586906,4.0,0.250051,-0.14077665,0.9655172,5.0,0.027210884,5.0,0.15351197,4.0,0.25,0.0,-0.33333334,0.44380638,3.0,1.9863927,0.0,0.0,0.7853982,1.0952439,0.009219601,0.5612572
577,-0.82466984,-0.6137629,1.4417585,4.0,0.2615848,-0.16519879,0.9655172,5.0,0.027210884,5.0,0.13103075,2.0,0.25,-0.06666667,0.0,0.41695985,3.0,1.9863927,0.0,0.0,0.7853982,1.087215,-0.0053055924,0.5746353
578,-0.8134017,-0.6033647,1.4625582,4.0,0.2615848,-0.155168,0.9655172,5.0,0.013605442,5.0,0.12954502,2.0,0.25,-0.13333334,0.36666667,0.40946308,3.0,1.9840058,0.0,0.0,0.7853982,1.0822666,-0.009844715,0.5770154
579,-0.82176816,-0.6111999,1.4585445,4.0,0.26519862,-0.15463856,0.9655172,5.0,0.054421768,5.0,0.12879784,2.0,0.25,-0.2,0.33333334,0.3977491,3.0,1.975293,0.0,0.0,0.7853982,1.0868739,-0.0062134173,0.5755597
580,-0.8533878,-0.2157352,1.431322,4.0,0.26519862,-0.15823627,1.0,5.0,0.034013607,5.0,0.13700196,2.0,0.25,-0.26666668,0.3,0.37138772,3.0,1.9659628,0.0,0.0,0.7853982,1.1006434,0.00740395,0.5701909
581,-0.9054976,-0.26814827,1.3868705,4.0,0.2589237,-0.13741454,1.0,5.0,0.04526749,5.0,0.16048527,2.0,0.33333334,-0.3,0.26666668,0.31560418,3.0,1.9933361,0.0,0.0,0.7853982,1.1175455,0.03736216,0.5704622
582,-0.9266552,-0.28678384,1.3749356,4.0,0.23565449,-0.15316936,1.0,5.0,0.061728396,5.0,0.15954985,2.0,0.33333334,-0.36666667,0.2,0.30184376,3.0,1.9933361,0.0,0.0,0.7853982,1.1210369,0.047348227,0.56821376
583,-0.9073833,-0.6952368,1.3347994,4.0,0.23973408,-0.14057063,1.0,5.0,0.024691358,5.0,0.135921,2.0,0.33333334,-0.43333334,0.16666667,0.31249735,3.0,1.975293,0.0,0.0,0.7853982,1.122856,0.03917781,0.5712776
584,-0.89811206,-0.6870241,1.2901249,4.0,0.22612831,-0.1438357,1.0,5.0,0.057613168,5.0,0.13912828,2.0,0.33333334,-0.5,0.16666667,0.3289522,3.0,2.0207093,0.0,0.0,0.7853982,1.1306282,0.036454335,0.5741425
585,-0.9126837,-0.2758722,1.2835106,4.0,0.22612831,-0.13408026,1.0,5.0,0.057613168,5.0,0.13971911,2.0,0.33333334,-0.56666666,0.13333334,0.3440095,4.0,2.1069856,0.0,0.0,0.7853982,1.0257273,0.04190128,0.570944
586,-0.56558764,-0.3546772,1.2248944,4.0,0.22612831,0.020441689,1.0,5.0,0.04761905,5.0,0.14006718,3.0,0.25,-0.5,0.2,0.37084204,4.0,2.0615692,0.0,0.0,0.7853982,0.9553863,0.08820033,0.5746257
587,-1.0058662,-0.600177,1.3076952,4.0,0.19530523,-0.18971701,1.0,4.0,0.054421768,7.0,0.12011462,2.0,0.25,-0.53333336,0.13333334,0.40314117,4.0,2.0819993,0.0,0.0,0.7853982,0.9732219,0.121789835,0.59747493
588,-0.98993444,-0.59777945,1.1865665,4.0,0.2846628,-0.19729134,1.0,3.0,0.008230452,7.0,0.19028212,2.0,0.33333334,0.033333335,0.06666667,0.3800317,4.0,2.0819993,0.0,0.0,0.9817477,0.9703001,0.13268372,0.61809516
589,-0.3231018,-0.22617126,1.3508928,4.0,0.24528378,-0.09872813,1.0,3.0,0.020576132,5.0,0.18247275,2.0,0.33333334,0.36666667,0.0,0.31373894,4.0,2.0819993,0.0,0.0,0.7853982,1.0438058,0.092739455,0.5478948
590,-0.3048951,-0.5008991,1.3452864,4.0,0.28774032,-0.110149525,1.0,4.0,0.061728396,5.0,0.1630555,2.0,0.33333334,0.4,-0.06666667,0.2845144,4.0,2.0615692,0.0,0.0,0.7853982,1.0963372,0.080937736,0.5419046
591,-0.26500392,-0.064968705,1.372239,4.0,0.28513086,-0.01833725,1.0,5.0,0.012345679,6.0,0.1646952,1.0,0.33333334,0.6666667,-0.13333334,0.23734383,4.0,2.0615692,0.0,0.0,0.7853982,1.1349543,0.056426473,0.5309838
592,-0.30447012,-0.10765794,1.3612472,4.0,0.26594123,0.030006602,1.0,6.0,0.03292181,6.0,0.16296954,2.0,0.33333334,0.6,-0.2,0.2857708,4.0,2.0819993,0.0,0.0,0.7853982,1.1178166,0.08002991,0.53967935
593,-0.30305642,-0.10606975,1.3441805,4.0,0.26594123,-0.00027105105,1.0,6.0,0.08230453,6.0,0.14465958,2.0,0.33333334,0.56666666,-0.26666668,0.29654425,4.0,2.0819993,0.0,0.0,0.7853982,1.1115658,0.07912209,0.53920126
594,-0.25893694,-0.054236796,1.4232799,4.0,0.26594123,0.16792752,1.0,6.0,0.037037037,6.0,0.12655826,1.0,0.33333334,0.53333336,-0.33333334,0.3176061,4.0,2.0615692,0.0,0.0,0.7853982,1.1591334,0.0500717,0.51888317
595,-0.27282298,-0.068205744,1.4315311,4.0,0.22806418,0.16929722,1.0,6.0,0.020576132,6.0,0.03292188,2.0,0.33333334,0.46666667,-0.4,0.3153579,4.0,2.0819993,0.0,0.0,0.7853982,1.1364535,0.0573343,0.51909345
596,-0.69020694,-0.4857659,1.4318292,4.0,0.23916396,0.14851458,0.9655172,6.0,0.03292181,6.0,0.03362604,2.0,0.33333334,0.4,-0.46666667,0.31281725,4.0,2.0819993,0.0,0.0,0.7853982,1.1261551,0.06187342,0.51954085
597,-1.0488571,-0.8439885,1.4845614,4.0,0.23916396,0.3116225,0.9655172,6.0,0.020576132,6.0,0.053624526,2.0,0.33333334,0.36666667,-0.46666667,0.35913157,4.0,2.011379,0.0,0.0,0.7853982,1.1267939,0.034638684,0.51845664
598,-0.27029973,-0.06224007,1.425341,4.0,0.23157631,0.3518,0.9655172,6.0,0.024691358,6.0,0.052275017,1.0,0.33333334,0.3,-0.46666667,0.32846838,4.0,2.020092,0.0,0.0,0.9817477,1.1424896,0.053703,0.51050484
599,-0.27458486,-0.06597169,1.3593732,3.0,0.23926976,0.3406508,0.9655172,6.0,0.03292181,6.0,0.050951876,1.0,0.33333334,0.23333333,-0.43333334,0.32832423,4.0,2.020092,0.0,0.0,0.9817477,1.1496332,0.05551865,0.5091503
600,-0.30886528,-0.30886528,1.2908667,4.0,0.22713411,0.36721972,0.9655172,6.0,0.03292181,6.0,0.05463743,1.0,0.33333334,0.16666667,-0.46666667,0.3299961,4.0,2.038135,0.0,0.0,0.9817477,1.0641965,0.069136016,0.49672905
601,-0.3482468,-0.5684894,1.3648598,4.0,0.20125543,0.3929934,0.9310345,6.0,0.024691358,6.0,0.059111014,2.0,0.33333334,0.1,-0.36666667,0.3453869,4.0,2.013766,0.0,0.0,0.7853982,1.0938959,0.08366121,0.48226586
602,-0.3689382,-0.3689382,1.4740931,4.0,0.20125543,-0.0041943234,0.9310345,6.0,0.03292181,6.0,0.07163797,2.0,0.33333334,0.033333335,-0.26666668,0.35368386,4.0,1.9840058,0.0,0.0,0.7853982,1.0875671,0.09183163,0.4773644
603,-0.27797848,-0.27797848,1.6171615,4.0,0.22685726,0.05994411,0.9310345,6.0,0.049382716,6.0,0.089804955,2.0,0.33333334,-0.033333335,-0.26666668,0.39732885,4.0,1.9298767,0.0,0.0,0.7853982,1.1014762,0.04734823,0.47354227
604,-0.22596546,-0.44446096,1.6534469,4.0,0.24421415,0.08024665,0.8965517,6.0,0.03292181,6.0,0.17690627,2.0,0.33333334,-0.1,-0.26666668,0.418163,4.0,2.0819993,0.0,0.0,0.7853982,1.0530623,0.025560446,0.48612198
605,-0.21251824,-0.42873245,1.6778995,3.0,0.24421415,0.07579088,0.8965517,6.0,0.024691358,5.0,0.17801067,3.0,0.33333334,-0.16666667,0.36666667,0.4202329,4.0,2.0732865,0.0,0.0,0.7853982,1.042799,0.0201135,0.4912511
606,-0.22220805,-0.005555215,1.6526284,3.0,0.24421415,0.1654761,0.8965517,6.0,0.03292181,6.0,0.25347644,3.0,0.33333334,-0.23333333,0.4,0.4098932,4.0,2.0732865,0.0,0.0,0.7853982,1.0617715,0.024652623,0.49025652
607,-0.049440086,-0.25765878,1.689994,3.0,0.3037175,0.1435219,0.8965517,6.0,0.03292181,5.0,0.25241718,2.0,0.33333334,-0.3,0.46666667,0.40904298,4.0,2.0819993,0.0,0.0,0.5890486,1.0773566,0.03463869,0.47741526
608,-0.063319616,-0.2734255,1.7060328,3.0,0.29892203,0.1499986,0.8965517,6.0,0.11111111,5.0,0.23390166,2.0,0.125,-0.36666667,0.53333336,0.40650135,4.0,1.9171594,0.0,0.0,0.5890486,1.0514189,0.040993463,0.47312707
609,-0.09406589,-0.30427426,1.6958374,3.0,0.2517348,0.17577498,0.8965517,6.0,0.11111111,5.0,0.23173103,2.0,0.125,-0.43333334,0.46666667,0.38505936,4.0,1.9923359,0.0,0.0,0.5890486,1.07108,0.055518657,0.47289637
610,-0.05218573,-0.2562691,1.6514832,4.0,0.2583283,-0.053868882,0.8965517,6.0,0.074074075,6.0,0.21253529,3.0,0.11111111,-0.5,0.53333336,0.39317018,4.0,2.0772254,0.0,0.0,0.7853982,1.0405122,0.036454342,0.48708913
611,0.020274047,-0.5851836,1.6871861,5.0,0.2583283,-0.032422163,0.86206895,6.0,0.11111111,5.0,0.19690081,3.0,0.11111111,-0.53333336,0.53333336,0.44556934,4.0,2.002049,0.0,0.0,0.5890486,1.0078007,0.0010491848,0.49255362
612,-0.756414,-0.55586356,1.7787852,5.0,0.26308903,-0.013527744,0.86206895,6.0,0.11111111,5.0,0.21216714,3.0,0.11111111,-0.6,0.46666667,0.4683416,4.0,1.9933361,0.0,0.0,0.5890486,1.0010831,-0.011660358,0.49566978
613,-0.5302942,-1.1549023,1.8603507,4.0,0.19195458,-0.023131706,0.86206895,6.0,0.11111111,5.0,0.19511694,3.0,0.11111111,-0.6666667,0.46666667,0.4905304,4.0,2.002049,0.0,0.0,0.3926991,0.86046386,-0.02618555,0.510154
614,-0.15093277,0.06182786,2.3504453,5.0,0.21593261,0.037348475,0.86206895,6.0,0.16666667,5.0,0.19140416,2.0,0.09090909,-0.73333335,0.46666667,0.5331012,4.0,1.9933361,0.0,0.0,0.3926991,0.8034114,-0.008936884,0.4992252
615,-0.19963902,0.00891244,2.0476828,5.0,0.22438505,-0.1590195,0.86206895,5.0,0.16666667,5.0,0.15932474,1.0,0.1,-0.78333336,0.4,0.54163426,4.0,1.9909492,0.0,0.0,0.3926991,0.8025903,0.017390028,0.509301
616,-0.19054314,0.02177634,1.5581385,5.0,0.108284,-0.16969833,0.86206895,4.0,0.074074075,5.0,0.15601811,4.0,0.11111111,-0.7,0.33333334,0.49320012,4.0,1.9909492,0.0,0.0,0.3926991,0.8427236,0.011035256,0.50026244
617,-0.56239235,0.1182963,0.98923326,2.0,0.098688476,-0.5211567,0.86206895,6.0,0.074074075,6.0,0.13165683,1.0,0.11111111,-0.6,0.33333334,0.37412152,3.0,2.029422,0.0,0.0,0.9817477,0.8902515,-0.033448145,0.46812356
618,0.087818585,-0.08663188,0.968164,2.0,0.32075873,-0.5072676,0.86206895,8.0,0.08,6.0,0.13991193,1.0,0.2,-0.3,0.26666668,0.2994362,3.0,2.1274157,0.0,0.0,0.9817477,1.0523881,-0.08791762,0.3824874
619,0.17616114,-0.0036700391,0.9511911,5.0,0.3168543,-0.5390866,0.86206895,7.0,0.020408163,5.0,0.123010784,2.0,0.25,0.0,0.3,0.22696057,3.0,2.1391327,0.0,0.0,0.7853982,1.083413,-0.119691476,0.371043
620,0.20038804,0.018554434,0.94899917,5.0,0.34560156,-0.50833726,0.86206895,6.0,0.020576132,5.0,0.11784605,2.0,0.33333334,-0.06666667,0.23333333,0.2067944,3.0,2.118703,0.0,0.0,0.7853982,1.1058912,-0.12786189,0.36695692
621,-0.1404984,0.040670566,0.92373115,5.0,0.3511175,-0.73080665,0.86206895,5.0,0.020576132,6.0,0.10240954,2.0,0.33333334,-0.13333334,0.26666668,0.18845144,2.0,2.1069856,0.0,0.0,0.7853982,1.0925204,-0.13603231,0.36830315
