product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid,train_time,infer_time
128,6269,907969,no_emb,15,1,,,,,4.004767814178392,3.16542124202828,1.4328104709488114,-0.07389334856415242,0.46710526315789475,7.5561,0.025
215,6269,42,no_emb,15,1,,,,,3.574109469595299,2.8144804698969024,0.6232258907330581,-0.03765916177990958,0.4605263157894737,6.8682,0.026
215,6269,1000,no_emb,15,1,,,,,3.6118829697566825,2.856626222725787,0.49720773393032597,-0.05970837056074152,0.4473684210526316,6.8278,0.029
215,6269,26008,no_emb,15,1,,,,,3.658646205196392,2.856035698473064,0.2648920459684983,-0.08732620345188935,0.40131578947368424,6.8211,0.027
215,6269,907969,no_emb,15,1,,,,,3.575424773298789,2.8664174290264355,0.6238403187857734,-0.03842303769700606,0.46710526315789475,6.7907,0.026
219,6269,42,no_emb,15,1,,,,,3.677752520892621,2.6346454118786293,-1.165299870122492,-0.15225059546509634,0.375,7.0522,0.025
219,6269,1000,no_emb,15,1,,,,,3.5340786137473947,2.5733712694418975,-0.9157327301556768,-0.06398216809733315,0.34868421052631576,6.9513,0.025
219,6269,26008,no_emb,15,1,,,,,3.5080847232537127,2.5923722157486124,-0.4586777049147226,-0.04838810394533977,0.3815789473684211,6.9719,0.028
219,6269,907969,no_emb,15,1,,,,,3.5158153157550354,2.5717881429039573,-0.8175998110007616,-0.05301375684433984,0.3618421052631579,6.9249,0.028
221,6269,42,no_emb,15,1,,,,,4.171192321764255,3.3725660498333134,1.5145836041546334,-0.15989329625698034,0.4407894736842105,7.5516,0.025
221,6269,1000,no_emb,15,1,,,,,3.941333046576746,2.963934028849882,0.5456778278537825,-0.03558053579768994,0.5,6.948,0.026
221,6269,26008,no_emb,15,1,,,,,3.8656763955564886,2.931311433416566,0.6275983598886752,0.0037952675461877527,0.4605263157894737,7.1658,0.024
221,6269,907969,no_emb,15,1,,,,,3.917125936001651,3.048627565791404,0.8247165741289363,-0.022898821808750247,0.5,7.1689,0.026
230,6269,42,no_emb,15,1,,,,,3.6912272347370347,3.1575618775841456,0.7978861109883177,-0.03701753539257768,0.47368421052631576,7.4227,0.027
230,6269,1000,no_emb,15,1,,,,,3.762701716703641,3.2092173582588144,0.9587748001993092,-0.07756659645662345,0.506578947368421,7.039,0.025
