seed,fp,product_id,n_test,rmse,mae,bias,r2,pocid,score
42,a6ce02c89c,1578,153,1.9235690191416857,1.6859104739976865,0.35790130851510304,-0.058332603195700994,0.3881578947368421,1.4727374551990402
42,a6ce02c89c,1718,153,6.388223463181477,5.259362060260149,4.27332039245593,-1.2337485013090252,0.4342105263157895,5.577282344769758
42,a6ce02c89c,1739,153,8.102994113952594,6.553538238300996,-0.09238922206404941,0.04805545363587316,0.5131578947368421,5.712978922067558
42,a6ce02c89c,1756,153,2.025447737351972,1.6297956195726893,0.47388921132664275,-0.01972884499920946,0.48026315789473684,1.5386450764008193
42,a6ce02c89c,1765,153,6.657823702661287,5.261062407220891,-1.3057703595925,0.0462851428199329,0.5723684210526315,4.970620043033991
42,a6ce02c89c,1775,153,3.2509838078810107,2.60598250308068,0.1867214316636129,-0.09887486292680148,0.4605263157894737,2.323667887626579
42,a6ce02c89c,1776,153,3.1152479826384014,2.416122929722655,0.01698344556334751,0.032927110457769526,0.5197368421052632,2.1659005851407014
42,a6ce02c89c,1777,153,3.3171843721125858,2.7569418607973586,0.9708098928912793,-0.09830681755163861,0.48026315789473684,2.5905301244784527
42,a6ce02c89c,1802,153,5.334405950883362,4.098228094234965,0.8130515669685563,0.036064378863312596,0.5986842105263158,3.8950228907425615
42,a6ce02c89c,1803,153,3.7031729029730505,2.822248381726882,-0.5195438542397194,0.14088380177837745,0.5394736842105263,2.6870345104781754
42,a6ce02c89c,1869,153,4.036100900681054,3.268014580498334,-2.9464509338140488,-1.2354425113287095,0.506578947368421,3.571666828918623
